,date_time
777,2023-02-07 12:19:41.255245
778,2023-02-07 12:19:41.255245
779,2023-02-07 12:19:41.255245
780,2023-02-07 12:19:41.255245
781,2023-02-07 12:19:41.255245
782,2023-02-07 12:19:41.255245
783,2023-02-07 12:19:41.255245
784,2023-02-07 12:19:41.255245
785,2023-02-07 12:19:41.255245
786,2023-02-07 12:19:42.895411
787,2023-02-07 12:19:42.895411
788,2023-02-07 12:19:42.895411
789,2023-02-07 12:19:42.895411
790,2023-02-07 12:19:42.895411
791,2023-02-07 12:19:42.895411
792,2023-02-07 12:19:42.895411
793,2023-02-07 12:19:42.895411
794,2023-02-07 12:19:42.895411
795,2023-02-07 12:19:42.895411
796,2023-02-07 12:19:43.735590
797,2023-02-07 12:19:43.735590
798,2023-02-07 12:19:43.735590
799,2023-02-07 12:19:43.735590
800,2023-02-07 12:19:43.735590
801,2023-02-07 12:19:52.030563
802,2023-02-07 12:19:52.030563
803,2023-02-07 12:19:52.030563
804,2023-02-07 12:19:52.030563
805,2023-02-07 12:19:52.030563
806,2023-02-07 12:19:52.030563
807,2023-02-07 12:19:52.030563
808,2023-02-07 12:19:52.030563
809,2023-02-07 12:19:52.030563
810,2023-02-07 12:19:53.429092
811,2023-02-07 12:19:53.429092
812,2023-02-07 12:19:53.429092
813,2023-02-07 12:19:53.429092
814,2023-02-07 12:19:53.429092
815,2023-02-07 12:19:53.429092
816,2023-02-07 12:19:53.429092
817,2023-02-07 12:19:57.368991
818,2023-02-07 12:19:57.368991
819,2023-02-07 12:19:57.368991
820,2023-02-07 12:19:57.368991
821,2023-02-07 12:19:57.368991
822,2023-02-07 12:19:57.368991
823,2023-02-07 12:19:57.368991
824,2023-02-07 12:19:57.368991
825,2023-02-07 12:19:57.368991
826,2023-02-07 12:20:02.857816
827,2023-02-07 12:20:02.857816
828,2023-02-07 12:20:02.857816
829,2023-02-07 12:20:02.857816
830,2023-02-07 12:20:02.857816
831,2023-02-07 12:20:02.857816
832,2023-02-07 12:20:02.857816
833,2023-02-07 12:20:02.857816
834,2023-02-07 12:20:02.857816
835,2023-02-07 12:20:02.857816
836,2023-02-07 12:20:15.499147
837,2023-02-07 12:20:15.499147
838,2023-02-07 12:20:15.499147
839,2023-02-07 12:20:15.499147
840,2023-02-07 12:20:15.499147
841,2023-02-07 12:20:18.939113
842,2023-02-07 12:20:18.939113
843,2023-02-07 12:20:18.939113
844,2023-02-07 12:20:18.939113
845,2023-02-07 12:20:18.939113
846,2023-02-07 12:20:18.939113
847,2023-02-07 12:20:18.939113
848,2023-02-07 12:20:18.939113
849,2023-02-07 12:20:20.372430
850,2023-02-07 12:20:20.372430
851,2023-02-07 12:20:20.372430
852,2023-02-07 12:20:20.372430
853,2023-02-07 12:20:20.372430
854,2023-02-07 12:20:20.372430
855,2023-02-07 12:20:20.372430
856,2023-02-07 12:20:29.381286
857,2023-02-07 12:20:29.381286
858,2023-02-07 12:20:29.381286
859,2023-02-07 12:20:29.381286
860,2023-02-07 12:20:29.381286
861,2023-02-07 12:20:29.381286
862,2023-02-07 12:20:29.381286
863,2023-02-07 12:20:29.381286
864,2023-02-07 12:20:29.381286
865,2023-02-07 12:20:30.990097
866,2023-02-07 12:20:30.990097
867,2023-02-07 12:20:30.990097
868,2023-02-07 12:20:30.990097
869,2023-02-07 12:20:30.990097
870,2023-02-07 12:20:30.990097
871,2023-02-07 12:20:30.990097
872,2023-02-07 12:20:30.990097
873,2023-02-07 12:20:30.990097
874,2023-02-07 12:20:32.176890
875,2023-02-07 12:20:32.176890
876,2023-02-07 12:20:32.176890
877,2023-02-07 12:20:32.176890
878,2023-02-07 12:20:32.176890
879,2023-02-07 12:20:32.176890
880,2023-02-07 12:20:32.176890
881,2023-02-07 12:20:32.176890
882,2023-02-07 12:20:34.232723
883,2023-02-07 12:20:34.232723
884,2023-02-07 12:20:34.232723
885,2023-02-07 12:20:34.232723
886,2023-02-07 12:20:34.232723
887,2023-02-07 12:20:34.232723
888,2023-02-07 12:20:34.232723
889,2023-02-07 12:20:34.232723
890,2023-02-07 12:20:35.747518
891,2023-02-07 12:20:35.747518
892,2023-02-07 12:20:35.747518
893,2023-02-07 12:20:35.747518
894,2023-02-07 12:20:35.747518
895,2023-02-07 12:20:35.747518
896,2023-02-07 12:20:35.747518
897,2023-02-07 12:20:35.747518
898,2023-02-07 12:20:37.308452
899,2023-02-07 12:20:37.308452
900,2023-02-07 12:20:37.308452
901,2023-02-07 12:20:37.308452
902,2023-02-07 12:20:37.308452
903,2023-02-07 12:20:40.526596
904,2023-02-07 12:20:40.526596
905,2023-02-07 12:20:40.526596
906,2023-02-07 12:20:40.526596
907,2023-02-07 12:20:40.526596
908,2023-02-07 12:20:40.526596
909,2023-02-07 12:20:40.526596
910,2023-02-07 12:20:40.526596
911,2023-02-07 12:20:40.526596
912,2023-02-08 11:16:24.635044
913,2023-02-08 11:16:24.635044
914,2023-02-08 11:16:24.635044
915,2023-02-08 11:16:24.635044
916,2023-02-08 11:16:24.635044
917,2023-02-08 11:16:24.635044
918,2023-02-08 11:16:24.635044
919,2023-02-08 11:16:24.635044
920,2023-02-08 11:16:24.635044
921,2023-02-08 11:16:24.635044
922,2023-02-08 11:16:30.363467
923,2023-02-08 11:16:30.363467
924,2023-02-08 11:16:30.363467
925,2023-02-08 11:16:30.363467
926,2023-02-08 11:16:30.363467
927,2023-02-08 11:16:30.363467
928,2023-02-08 11:16:30.363467
929,2023-02-08 11:16:30.363467
930,2023-02-08 11:16:30.363467
931,2023-02-08 11:16:32.909559
932,2023-02-08 11:16:32.909559
933,2023-02-08 11:16:32.909559
934,2023-02-08 11:16:32.909559
935,2023-02-08 11:16:32.909559
936,2023-02-08 11:16:32.909559
937,2023-02-08 11:16:32.909559
938,2023-02-08 11:16:32.909559
939,2023-02-08 11:16:35.633693
940,2023-02-08 11:16:35.633693
941,2023-02-08 11:16:35.633693
942,2023-02-08 11:16:35.633693
943,2023-02-08 11:16:35.633693
944,2023-02-08 11:16:35.633693
945,2023-02-08 11:16:35.633693
946,2023-02-08 11:16:35.633693
947,2023-02-08 11:16:35.633693
948,2023-02-08 11:16:35.633693
949,2023-02-08 11:16:36.669320
950,2023-02-08 11:16:36.669320
951,2023-02-08 11:16:36.669320
952,2023-02-08 11:16:36.669320
953,2023-02-08 11:16:36.669320
954,2023-02-08 11:16:36.669320
955,2023-02-08 11:16:45.848425
956,2023-02-08 11:16:45.848425
957,2023-02-08 11:16:45.848425
958,2023-02-08 11:16:45.848425
959,2023-02-08 11:16:45.848425
960,2023-02-08 11:16:47.607189
961,2023-02-08 11:16:47.607189
962,2023-02-08 11:16:47.607189
963,2023-02-08 11:16:47.607189
964,2023-02-08 11:16:47.607189
965,2023-02-08 11:16:47.607189
966,2023-02-08 11:16:47.607189
967,2023-02-08 11:16:52.788653
968,2023-02-08 11:16:52.788653
969,2023-02-08 11:16:52.788653
970,2023-02-08 11:16:52.788653
971,2023-02-08 11:16:52.788653
972,2023-02-08 11:16:52.788653
973,2023-02-08 11:16:52.788653
974,2023-02-08 11:16:52.788653
975,2023-02-08 11:16:52.788653
976,2023-02-08 11:16:52.788653
977,2023-02-08 11:16:53.676428
978,2023-02-08 11:16:53.676428
979,2023-02-08 11:16:53.676428
980,2023-02-08 11:16:53.676428
981,2023-02-08 11:16:53.676428
982,2023-02-08 11:16:53.676428
983,2023-02-08 11:16:53.676428
984,2023-02-08 11:16:53.676428
985,2023-02-08 11:16:54.807443
986,2023-02-08 11:16:54.807443
987,2023-02-08 11:16:54.807443
988,2023-02-08 11:16:54.807443
989,2023-02-08 11:16:54.807443
990,2023-02-08 11:16:54.807443
991,2023-02-08 11:16:54.807443
992,2023-02-08 11:16:54.807443
993,2023-02-08 11:16:54.807443
994,2023-02-08 11:16:54.807443
995,2023-02-08 11:17:01.027158
996,2023-02-08 11:17:01.027158
997,2023-02-08 11:17:01.027158
998,2023-02-08 11:17:01.027158
999,2023-02-08 11:17:01.027158
1000,2023-02-08 11:17:01.027158
1001,2023-02-08 11:17:01.027158
1002,2023-02-08 11:17:03.332710
1003,2023-02-08 11:17:03.332710
1004,2023-02-08 11:17:03.332710
1005,2023-02-08 11:17:03.332710
1006,2023-02-08 11:17:03.332710
1007,2023-02-08 11:17:03.332710
1008,2023-02-08 11:17:29.690262
1009,2023-02-08 11:17:29.690262
1010,2023-02-08 11:17:29.690262
1011,2023-02-08 11:17:29.690262
1012,2023-02-08 11:17:29.690262
1013,2023-02-08 11:17:29.690262
1014,2023-02-08 11:17:29.690262
1015,2023-02-08 11:17:29.690262
1016,2023-02-08 11:17:29.690262
1017,2023-02-08 11:17:29.690262
1018,2023-02-08 11:17:32.323508
1019,2023-02-08 11:17:32.323508
1020,2023-02-08 11:17:32.323508
1021,2023-02-08 11:17:32.323508
1022,2023-02-08 11:17:32.323508
1023,2023-02-08 11:17:32.323508
1024,2023-02-08 11:17:32.323508
1025,2023-02-08 11:17:32.323508
1026,2023-02-08 11:17:32.323508
1027,2023-02-08 11:17:32.323508
1028,2023-02-08 11:17:36.426059
1029,2023-02-08 11:17:36.426059
1030,2023-02-08 11:17:36.426059
1031,2023-02-08 11:17:36.426059
1032,2023-02-08 11:17:36.426059
1033,2023-02-08 11:17:36.426059
1034,2023-02-08 11:17:36.426059
1035,2023-02-08 11:17:36.426059
1036,2023-02-08 11:17:36.426059
1037,2023-02-08 11:17:56.941406
1038,2023-02-08 11:17:56.941406
1039,2023-02-08 11:17:56.941406
1040,2023-02-08 11:17:56.941406
1041,2023-02-08 11:17:56.941406
1042,2023-02-08 11:17:56.941406
1043,2023-02-08 11:17:56.941406
1044,2023-02-08 11:17:59.958596
1045,2023-02-08 11:17:59.958596
1046,2023-02-08 11:17:59.958596
1047,2023-02-08 11:17:59.958596
1048,2023-02-08 11:17:59.958596
1049,2023-02-08 11:17:59.958596
1050,2023-02-08 11:17:59.958596
1051,2023-02-08 11:17:59.958596
1052,2023-02-08 11:17:59.958596
1053,2023-02-08 11:17:59.958596
1054,2023-02-08 11:18:01.582997
1055,2023-02-08 11:18:01.582997
1056,2023-02-08 11:18:01.582997
1057,2023-02-08 11:18:01.582997
1058,2023-02-08 11:18:01.582997
1059,2023-02-08 11:18:01.582997
1060,2023-02-08 11:18:01.582997
1061,2023-02-08 11:18:02.938223
1062,2023-02-08 11:18:02.938223
1063,2023-02-08 11:18:02.938223
1064,2023-02-08 11:18:02.938223
1065,2023-02-08 11:18:02.938223
1066,2023-02-08 11:18:05.035726
1067,2023-02-08 11:18:05.035726
1068,2023-02-08 11:18:05.035726
1069,2023-02-08 11:18:05.035726
1070,2023-02-08 11:18:05.035726
1071,2023-02-08 11:18:05.035726
1072,2023-02-08 11:18:05.035726
1073,2023-02-08 11:18:05.035726
1074,2023-02-08 11:18:06.766627
1075,2023-02-08 11:18:06.766627
1076,2023-02-08 11:18:06.766627
1077,2023-02-08 11:18:06.766627
1078,2023-02-08 11:18:06.766627
1079,2023-02-08 11:18:06.766627
1080,2023-02-08 11:18:06.766627
1081,2023-02-08 11:18:08.128147
1082,2023-02-08 11:18:08.128147
1083,2023-02-08 11:18:08.128147
1084,2023-02-08 11:18:08.128147
1085,2023-02-08 11:18:08.128147
1086,2023-02-08 11:18:08.128147
1087,2023-02-08 11:18:08.128147
1088,2023-02-08 11:18:08.128147
1089,2023-02-08 11:18:09.592823
1090,2023-02-08 11:18:09.592823
1091,2023-02-08 11:18:09.592823
1092,2023-02-08 11:18:09.592823
1093,2023-02-08 11:18:09.592823
1094,2023-02-08 11:18:09.592823
1095,2023-02-08 11:18:10.576374
1096,2023-02-08 11:18:11.988682
1097,2023-02-08 11:18:28.655384
1098,2023-02-08 11:18:28.655384
1099,2023-02-08 11:18:28.655384
1100,2023-02-08 11:18:28.655384
1101,2023-02-08 11:18:28.655384
1102,2023-02-08 11:18:28.655384
1103,2023-02-08 11:18:28.655384
1104,2023-02-08 11:18:28.655384
1105,2023-02-08 11:18:34.100723
1106,2023-02-08 11:18:34.100723
1107,2023-02-08 11:18:34.100723
1108,2023-02-08 11:18:34.100723
1109,2023-02-08 11:18:34.100723
1110,2023-02-08 11:18:34.100723
1111,2023-02-08 11:18:34.100723
1112,2023-02-08 11:18:34.100723
1113,2023-02-08 11:18:34.100723
1114,2023-02-08 11:18:35.101013
1115,2023-02-08 11:18:35.101013
1116,2023-02-08 11:18:35.101013
1117,2023-02-08 11:18:35.101013
1118,2023-02-08 11:18:35.101013
1119,2023-02-08 11:18:35.101013
1120,2023-02-08 11:18:35.101013
1121,2023-02-08 11:18:36.085938
1122,2023-02-08 11:18:36.085938
1123,2023-02-08 11:18:36.085938
1124,2023-02-08 11:18:36.085938
1125,2023-02-08 11:18:36.085938
1126,2023-02-08 11:18:36.085938
1127,2023-02-08 11:18:36.085938
1128,2023-02-08 11:18:36.085938
1129,2023-02-08 11:18:36.085938
1130,2023-02-08 11:18:38.574069
1131,2023-02-08 11:18:38.574069
1132,2023-02-08 11:18:38.574069
1133,2023-02-08 11:18:38.574069
1134,2023-02-08 11:18:38.574069
1135,2023-02-08 11:18:38.574069
1136,2023-02-08 11:18:38.574069
1137,2023-02-08 11:18:38.574069
1138,2023-02-08 11:18:41.596781
1139,2023-02-08 11:18:41.596781
1140,2023-02-08 11:18:41.596781
1141,2023-02-08 11:18:41.596781
1142,2023-02-08 11:18:41.596781
1143,2023-02-08 11:18:41.596781
1144,2023-02-08 11:18:41.596781
1145,2023-02-08 11:18:41.596781
1146,2023-02-08 11:18:46.710735
1147,2023-02-08 11:18:46.710735
1148,2023-02-08 11:18:46.710735
1149,2023-02-08 11:18:46.710735
1150,2023-02-08 11:18:46.710735
1151,2023-02-08 11:18:46.710735
1152,2023-02-08 11:18:46.710735
1153,2023-02-08 11:18:46.710735
1154,2023-02-08 11:18:46.710735
1155,2023-02-08 11:18:49.822189
1156,2023-02-08 11:18:49.822189
1157,2023-02-08 11:18:49.822189
1158,2023-02-08 11:18:49.822189
1159,2023-02-08 11:18:49.822189
1160,2023-02-08 11:18:49.822189
1161,2023-02-08 11:18:49.822189
1162,2023-02-08 11:18:49.822189
1163,2023-02-08 11:18:49.822189
1164,2023-02-08 11:18:51.393706
1165,2023-02-08 11:18:51.393706
1166,2023-02-08 11:18:51.393706
1167,2023-02-08 11:18:51.393706
1168,2023-02-08 11:18:51.393706
1169,2023-02-08 11:18:51.393706
1170,2023-02-08 11:18:51.393706
1171,2023-02-08 11:18:51.393706
1172,2023-02-08 11:18:54.180212
1173,2023-02-08 11:18:54.180212
1174,2023-02-08 11:18:54.180212
1175,2023-02-08 11:18:54.180212
1176,2023-02-08 11:18:54.180212
1177,2023-02-08 11:18:54.180212
1178,2023-02-08 11:18:54.180212
1179,2023-02-08 11:18:54.180212
1180,2023-02-08 11:18:54.180212
1181,2023-02-08 11:18:56.896900
1182,2023-02-08 11:18:56.896900
1183,2023-02-08 11:18:56.896900
1184,2023-02-08 11:18:56.896900
1185,2023-02-08 11:18:56.896900
1186,2023-02-08 11:18:56.896900
1187,2023-02-08 11:18:56.896900
1188,2023-02-08 11:18:56.896900
1189,2023-02-08 11:18:56.896900
1190,2023-02-08 11:18:56.896900
1191,2023-02-08 11:19:01.896528
1192,2023-02-08 11:19:01.896528
1193,2023-02-08 11:19:01.896528
1194,2023-02-08 11:19:01.896528
1195,2023-02-08 11:19:01.896528
1196,2023-02-08 11:19:01.896528
1197,2023-02-08 11:19:01.896528
1198,2023-02-08 11:19:01.896528
1199,2023-02-08 11:19:01.896528
1200,2023-02-08 11:19:15.163687
1201,2023-02-08 11:19:15.163687
1202,2023-02-08 11:19:15.163687
1203,2023-02-08 11:19:15.163687
1204,2023-02-08 11:19:15.163687
1205,2023-02-08 11:19:15.163687
1206,2023-02-08 11:19:15.163687
1207,2023-02-08 11:19:15.163687
1208,2023-02-08 11:19:15.163687
1209,2023-02-08 11:19:16.699676
1210,2023-02-08 11:19:16.699676
1211,2023-02-08 11:19:16.699676
1212,2023-02-08 11:19:16.699676
1213,2023-02-09 10:33:37.425223
1214,2023-02-09 10:33:37.425223
1215,2023-02-09 10:33:37.425223
1216,2023-02-09 10:33:37.425223
1217,2023-02-09 10:33:37.425223
1218,2023-02-09 10:33:37.425223
1219,2023-02-09 10:33:37.425223
1220,2023-02-09 10:33:37.425223
1221,2023-02-09 10:33:37.425223
1222,2023-02-09 10:33:39.182164
1223,2023-02-09 10:33:39.182164
1224,2023-02-09 10:33:39.182164
1225,2023-02-09 10:33:39.182164
1226,2023-02-09 10:33:39.182164
1227,2023-02-09 10:33:39.182164
1228,2023-02-09 10:33:39.182164
1229,2023-02-09 10:33:40.460184
1230,2023-02-09 10:33:40.460184
1231,2023-02-09 10:33:40.460184
1232,2023-02-09 10:33:40.460184
1233,2023-02-09 10:33:40.460184
1234,2023-02-09 10:33:40.460184
1235,2023-02-09 10:33:40.460184
1236,2023-02-09 10:33:41.592260
1237,2023-02-09 10:33:41.592260
1238,2023-02-09 10:33:41.592260
1239,2023-02-09 10:33:41.592260
1240,2023-02-09 10:33:41.592260
1241,2023-02-09 10:33:41.592260
1242,2023-02-09 10:33:41.592260
1243,2023-02-09 10:33:41.592260
1244,2023-02-09 10:33:41.592260
1245,2023-02-09 10:33:41.592260
1246,2023-02-09 10:33:42.666486
1247,2023-02-09 10:33:42.666486
1248,2023-02-09 10:33:42.666486
1249,2023-02-09 10:33:42.666486
1250,2023-02-09 10:33:42.666486
1251,2023-02-09 10:33:42.666486
1252,2023-02-09 10:33:42.666486
1253,2023-02-09 10:33:44.044260
1254,2023-02-09 10:33:44.044260
1255,2023-02-09 10:33:44.044260
1256,2023-02-09 10:33:44.044260
1257,2023-02-09 10:33:44.044260
1258,2023-02-09 10:33:44.044260
1259,2023-02-09 10:33:44.044260
1260,2023-02-09 10:33:44.044260
1261,2023-02-09 10:33:44.044260
1262,2023-02-09 10:33:46.223353
1263,2023-02-09 10:33:46.223353
1264,2023-02-09 10:33:46.223353
1265,2023-02-09 10:33:46.223353
1266,2023-02-09 10:33:46.223353
1267,2023-02-09 10:33:46.223353
1268,2023-02-09 10:33:48.749209
1269,2023-02-09 10:33:48.749209
1270,2023-02-09 10:33:48.749209
1271,2023-02-09 10:33:48.749209
1272,2023-02-09 10:33:48.749209
1273,2023-02-09 10:33:48.749209
1274,2023-02-09 10:33:49.860523
1275,2023-02-09 10:33:49.860523
1276,2023-02-09 10:33:49.860523
1277,2023-02-09 10:33:49.860523
1278,2023-02-09 10:33:49.860523
1279,2023-02-09 10:33:49.860523
1280,2023-02-09 10:33:49.860523
1281,2023-02-09 10:33:55.843946
1282,2023-02-09 10:33:55.843946
1283,2023-02-09 10:33:55.843946
1284,2023-02-09 10:33:56.771215
1285,2023-02-09 10:33:56.771215
1286,2023-02-09 10:33:56.771215
1287,2023-02-09 10:33:56.771215
1288,2023-02-09 10:33:56.771215
1289,2023-02-09 10:33:56.771215
1290,2023-02-09 10:33:56.771215
1291,2023-02-09 10:33:56.771215
1292,2023-02-09 10:33:56.771215
1293,2023-02-09 10:33:56.771215
1294,2023-02-09 10:33:57.701902
1295,2023-02-09 10:33:57.701902
1296,2023-02-09 10:33:57.701902
1297,2023-02-09 10:33:57.701902
1298,2023-02-09 10:33:57.701902
1299,2023-02-09 10:33:57.701902
1300,2023-02-09 10:33:57.701902
1301,2023-02-09 10:33:57.701902
1302,2023-02-09 10:33:57.701902
1303,2023-02-09 10:33:57.701902
1304,2023-02-09 10:33:58.517406
1305,2023-02-09 10:33:58.517406
1306,2023-02-09 10:33:58.517406
1307,2023-02-09 10:33:58.517406
1308,2023-02-09 10:33:58.517406
1309,2023-02-09 10:33:58.517406
1310,2023-02-09 10:33:58.517406
1311,2023-02-09 10:33:58.517406
1312,2023-02-09 10:33:59.471028
1313,2023-02-09 10:33:59.471028
1314,2023-02-09 10:33:59.471028
1315,2023-02-09 10:33:59.471028
1316,2023-02-09 10:33:59.471028
1317,2023-02-09 10:33:59.471028
1318,2023-02-09 10:33:59.471028
1319,2023-02-09 10:33:59.471028
1320,2023-02-09 10:33:59.471028
1321,2023-02-09 10:34:00.448733
1322,2023-02-09 10:34:00.448733
1323,2023-02-09 10:34:00.448733
1324,2023-02-09 10:34:00.448733
1325,2023-02-09 10:34:00.448733
1326,2023-02-09 10:34:00.448733
1327,2023-02-09 10:34:00.448733
1328,2023-02-09 10:34:00.448733
1329,2023-02-09 10:36:07.234500
1330,2023-02-09 10:36:07.234500
1331,2023-02-09 10:36:07.234500
1332,2023-02-09 10:36:07.234500
1333,2023-02-09 10:36:07.234500
1334,2023-02-09 10:36:07.234500
1335,2023-02-09 10:36:07.673225
1336,2023-02-09 10:36:07.673225
1337,2023-02-09 10:36:08.100736
1338,2023-02-09 10:36:08.100736
1339,2023-02-09 10:36:08.100736
1340,2023-02-09 10:36:08.100736
1341,2023-02-09 10:36:08.100736
1342,2023-02-09 10:36:08.539703
1343,2023-02-09 10:36:08.539703
1344,2023-02-09 10:36:08.539703
1345,2023-02-09 10:36:08.539703
1346,2023-02-09 10:36:08.539703
1347,2023-02-09 10:36:08.539703
1348,2023-02-09 10:36:08.539703
1349,2023-02-09 10:36:08.638340
1350,2023-02-09 10:36:08.638340
1351,2023-02-09 10:36:08.638340
1352,2023-02-09 10:36:08.638340
1353,2023-02-09 10:36:09.062532
1354,2023-02-09 10:36:09.062532
1355,2023-02-09 10:36:09.062532
1356,2023-02-09 10:36:09.062532
1357,2023-02-09 10:36:09.062532
1358,2023-02-09 10:36:09.153740
1359,2023-02-09 10:36:09.153740
1360,2023-02-09 10:36:09.153740
1361,2023-02-09 10:36:09.153740
1362,2023-02-09 10:36:09.153740
1363,2023-02-09 10:36:09.544841
1364,2023-02-09 10:36:09.544841
1365,2023-02-09 10:36:09.544841
1366,2023-02-09 10:36:09.544841
1367,2023-02-09 10:36:09.544841
1368,2023-02-09 10:36:09.966944
1369,2023-02-09 10:36:09.966944
1370,2023-02-09 10:36:09.966944
1371,2023-02-09 10:36:09.966944
1372,2023-02-09 10:36:10.449737
1373,2023-02-09 10:36:10.449737
1374,2023-02-09 10:36:10.449737
1375,2023-02-09 10:36:10.449737
1376,2023-02-09 10:36:10.545952
1377,2023-02-09 10:36:10.545952
1378,2023-02-09 10:36:32.516363
1379,2023-02-09 10:36:32.516363
1380,2023-02-09 10:36:32.516363
1381,2023-02-09 10:36:32.516363
1382,2023-02-09 10:36:32.516363
1383,2023-02-09 10:36:32.516363
1384,2023-02-09 10:36:32.516363
1385,2023-02-09 10:36:32.516363
1386,2023-02-09 10:36:32.516363
1387,2023-02-09 10:36:32.516363
1388,2023-02-09 10:36:33.067593
1389,2023-02-09 10:36:33.067593
1390,2023-02-09 10:36:33.067593
1391,2023-02-09 10:36:33.067593
1392,2023-02-09 10:36:33.067593
1393,2023-02-09 10:36:33.067593
1394,2023-02-09 10:36:33.067593
1395,2023-02-09 10:36:33.067593
1396,2023-02-09 10:36:33.656108
1397,2023-02-09 10:36:33.656108
1398,2023-02-09 10:36:33.656108
1399,2023-02-09 10:36:33.656108
1400,2023-02-09 10:36:33.656108
1401,2023-02-09 10:36:33.656108
1402,2023-02-09 10:36:33.656108
1403,2023-02-09 10:36:33.656108
1404,2023-02-09 10:36:33.656108
1405,2023-02-09 10:36:34.035619
1406,2023-02-09 10:36:34.035619
1407,2023-02-09 10:36:34.035619
1408,2023-02-09 10:36:34.035619
1409,2023-02-09 10:36:34.035619
1410,2023-02-09 10:36:34.035619
1411,2023-02-09 10:36:34.539456
1412,2023-02-09 10:36:34.539456
1413,2023-02-09 10:36:34.539456
1414,2023-02-09 10:36:34.539456
1415,2023-02-09 10:36:34.539456
1416,2023-02-09 10:36:34.539456
1417,2023-02-09 10:36:35.055121
1418,2023-02-09 10:36:35.055121
1419,2023-02-09 10:36:35.055121
1420,2023-02-09 10:36:35.055121
1421,2023-02-09 10:36:35.170906
1422,2023-02-09 10:36:35.170906
1423,2023-02-09 10:36:35.170906
1424,2023-02-09 10:36:35.566726
1425,2023-02-09 10:36:35.566726
1426,2023-02-09 10:36:35.566726
1427,2023-02-09 10:36:36.067969
1428,2023-02-09 10:36:36.067969
1429,2023-02-09 10:36:36.067969
1430,2023-02-09 10:36:36.067969
1431,2023-02-09 10:36:36.067969
1432,2023-02-09 10:36:36.480891
1433,2023-02-09 10:36:36.480891
1434,2023-02-09 10:36:36.480891
1435,2023-02-09 10:36:36.480891
1436,2023-02-09 10:36:36.480891
1437,2023-02-09 10:36:36.480891
1438,2023-02-09 10:36:36.890404
1439,2023-02-09 10:36:36.890404
1440,2023-02-09 10:36:36.890404
